id,author,pipeline_tag,downloads,likes,model_age_days,days_since_update,tag_count,gated_flag,z_score,z_classical_flag,z_equal_budget_flag,z_most_extreme_feature,isolation_score,isolation_flag,lof_score,lof_flag,agreement_count
jinaai/jina-reranker-v2-base-multilingual,jinaai,text-ranking,911331,353,770.5990856481482,281.75016203703706,14,0,1.2450569733162777,False,False,log_pipeline_model_count,0.4237193641597218,False,1.0219036525003997,False,0
microsoft/mdeberta-v3-base,microsoft,fill-mask,3685013,231,1610.0214699074074,1210.7690625,29,0,1.2254800383396376,False,False,log_downloads,0.42365383864110573,False,1.043912001650973,False,0
nvidia/llama-nemotron-embed-1b-v2,nvidia,feature-extraction,804712,61,286.0523958333333,70.233125,17,0,0.9670415622805236,False,False,log_author_model_count,0.42365206223594293,False,1.1117280333737376,False,0
ibm-granite/granite-4.1-8b,ibm-granite,text-generation,3857201,237,114.44528935185186,86.26633101851851,13,0,1.3383439778405284,False,False,log_model_age_days,0.4235641706038606,False,1.1096586234995718,False,0
internlm/Intern-S1-Pro,internlm,image-text-to-text,366202,279,177.3713888888889,121.84270833333333,12,0,1.2427779731265622,False,False,log_author_model_count,0.4234886742651814,False,1.0480972523648173,False,0
gigant/romanian-wav2vec2,gigant,automatic-speech-recognition,1107094,8,1610.0214699074074,1050.5104166666667,16,0,1.2427779731265622,False,False,log_author_model_count,0.4231209978263679,False,0.9759870004269784,False,0
NeuML/pubmedbert-base-embeddings,NeuML,sentence-similarity,949003,193,1015.4011805555556,99.46912037037038,14,0,1.2427779731265622,False,False,log_author_model_count,0.4230966139278569,False,1.0283476220386398,False,0
Qwen/Qwen2.5-Coder-32B-Instruct,Qwen,text-generation,1202414,2087,630.6737268518518,563.9150231481482,22,0,1.8237723410671631,False,False,log_author_model_count,0.4230329039353197,False,0.9895945045329567,False,0
BAAI/bge-reranker-base,BAAI,text-classification,4927152,242,1052.4791203703703,765.4096875,19,0,1.5243994967346968,False,False,log_downloads,0.4229551235293244,False,1.019740630105303,False,0
amazon/chronos-bolt-base,amazon,time-series-forecasting,1474053,92,611.5918634259259,250.4629398148148,15,0,1.7394203812113735,False,False,log_library_model_count,0.4227000505583711,False,1.0218595583131211,False,0
unsloth/Qwen2.5-14B-Instruct,unsloth,text-generation,425028,11,674.7866087962963,457.8220486111111,27,0,1.054160309610381,False,False,log_likes,0.4223936397412243,False,1.0781914647678061,False,0
RedHatAI/Meta-Llama-3.1-8B-Instruct-FP8,RedHatAI,text-generation,491460,44,736.1330324074074,658.2099652777778,22,0,1.0307697336441153,False,False,log_pipeline_model_count,0.4222187222132185,False,1.042228038398071,False,0
unsloth/Qwen3.6-35B-A3B-GGUF,unsloth,image-text-to-text,857564,1449,104.81144675925925,100.47054398148148,14,0,1.4183757356869635,False,False,log_model_age_days,0.4221509323675596,False,0.9842854182864459,False,0
gaunernst/gemma-3-27b-it-int4-awq,gaunernst,image-text-to-text,1063584,40,495.40849537037036,479.8701736111111,41,0,1.6504373911492496,False,False,log_tag_count,0.4220126303876432,False,1.0892396720981965,False,0
facebook/dinov2-base,facebook,image-feature-extraction,2412140,188,1108.3024421296295,924.6479050925926,10,0,1.4152584093340275,False,False,log_pipeline_model_count,0.42184861775082166,False,1.0075448858964846,False,0
distilbert/distilgpt2,distilbert,text-generation,2610762,635,1610.0214814814815,891.5348032407408,24,0,1.0825263990394511,False,False,log_model_age_days,0.4218076448686728,False,1.0363807522294286,False,0
google/siglip2-base-patch16-256,google,zero-shot-image-classification,371041,13,527.165775462963,523.8308217592593,11,0,1.136875797423898,False,False,log_downloads,0.4216221442685119,False,1.0624225927171893,False,0
microsoft/Phi-4-mini-instruct,microsoft,text-generation,451575,801,525.957662037037,231.14953703703705,39,0,1.5709505036944253,False,False,log_tag_count,0.4215940504425711,False,1.1201816025553484,False,0
cambridgeltl/SapBERT-from-PubMedBERT-fulltext,cambridgeltl,feature-extraction,1598445,76,1610.0214699074074,1141.2062268518519,19,0,1.4179512652729402,False,False,model_id_length,0.4215138221122509,False,1.0743520580621877,False,0
facebook/wav2vec2-xlsr-53-espeak-cv-ft,facebook,automatic-speech-recognition,440052,50,1610.0214699074074,1692.2787152777778,13,0,1.286389505399664,False,False,log_days_since_update,0.42131774307577274,False,1.040093723436536,False,0
groxaxo/Qwen3.6-27B-GPTQ-Pro-4bit,groxaxo,image-text-to-text,794565,39,98.01342592592593,97.82398148148148,17,0,1.4793636764470697,False,False,log_model_age_days,0.4210360482581235,False,1.0044673130964712,False,0
Qwen/Qwen2.5-7B-Instruct-AWQ,Qwen,text-generation,4573922,49,680.4200347222222,658.4814236111112,17,0,1.8237723410671631,False,False,log_author_model_count,0.4207878417925053,False,1.0103391077714594,False,0
moonshotai/Kimi-K2.5,moonshotai,image-text-to-text,974646,2860,209.7457986111111,90.83564814814815,13,0,1.5579091631267377,False,False,log_likes,0.4207295351701345,False,1.0452529354370126,False,0
IlyaGusev/saiga_llama3_8b,IlyaGusev,text-generation,417733,143,832.2323495370371,755.6843981481481,12,0,1.2427779731265622,False,False,log_author_model_count,0.4206307129470307,False,1.0176125502735296,False,0
neuralmind/bert-base-portuguese-cased,neuralmind,fill-mask,553472,232,1610.0214699074074,1506.3908680555555,11,0,1.206528218136029,False,False,log_days_since_update,0.42060092016384476,False,0.9790849363092576,False,0
amazon/chronos-t5-small,amazon,time-series-forecasting,835352,142,889.5789236111111,250.46113425925927,15,0,1.7394203812113735,False,False,log_library_model_count,0.42050350895134475,False,1.0194526126289136,False,0
Zyphra/Zamba2-1.2B-instruct,Zyphra,text-generation,426270,32,678.6840277777778,537.9133333333333,15,0,1.2427779731265622,False,False,log_author_model_count,0.4204646560509355,False,0.9906771051626732,False,0
Qwen/Qwen2.5-Omni-3B,Qwen,any-to-any,1669816,344,455.85917824074073,455.83241898148145,10,0,1.8237723410671631,False,False,log_author_model_count,0.42044428302581066,False,1.0751293140761404,False,0
Qdrant/bge-small-en-v1.5-onnx-Q,Qdrant,sentence-similarity,799989,2,926.7365162037037,744.4650115740741,9,0,1.7156663480596257,False,False,log_likes,0.4203911134084751,False,0.9848793616070058,False,0
Qwen/Qwen3-4B-AWQ,Qwen,text-generation,533082,31,450.3875115740741,434.7406481481481,15,0,1.8237723410671631,False,False,log_author_model_count,0.4203768408248694,False,1.0361618874160181,False,0
jonatasgrosman/wav2vec2-large-xlsr-53-persian,jonatasgrosman,automatic-speech-recognition,933286,28,1610.0214699074074,1323.918738425926,15,0,1.4179512652729402,False,False,model_id_length,0.4201456252886604,False,0.9940186612133396,False,0
Vikhrmodels/Vikhr-Nemo-12B-Instruct-R-21-09-24,Vikhrmodels,text-generation,398134,141,677.4360763888889,642.5275347222222,16,0,1.5170809678227823,False,False,model_id_length,0.4201261013318675,False,1.0667607889092274,False,0
mixedbread-ai/mxbai-rerank-xsmall-v1,mixedbread-ai,text-ranking,554455,58,881.5611458333333,483.38748842592594,14,0,1.2450569733162777,False,False,log_pipeline_model_count,0.41984279400464264,False,0.9909030190245133,False,0
answerdotai/ModernBERT-base,answerdotai,fill-mask,6678016,1077,595.5152083333334,560.1584722222223,13,0,1.8372856925600456,False,False,log_downloads,0.419835650764694,False,1.0770656252600344,False,0
AutonLab/MOMENT-1-small,AutonLab,time-series-forecasting,830898,7,657.0817476851852,490.9284837962963,17,0,1.2476384228570891,False,False,log_likes,0.4197517243428091,False,1.0666737123447154,False,0
unsloth/gpt-oss-20b-GGUF,unsloth,text-generation,557394,752,358.2831365740741,222.9309375,12,0,1.0307697336441153,False,False,log_pipeline_model_count,0.4196861065424821,False,1.0218604473040616,False,0
google/flan-t5-small,google,unknown,908203,487,1377.58375,1023.2486805555556,29,0,1.102270946963772,False,False,log_tag_count,0.4196294896000759,False,1.0377155092974053,False,0
jonatasgrosman/wav2vec2-large-xlsr-53-arabic,jonatasgrosman,automatic-speech-recognition,1445971,54,1610.0214699074074,1323.918425925926,17,0,1.3188215627230984,False,False,model_id_length,0.4195525332774713,False,1.006014273717237,False,0
sentence-transformers/paraphrase-mpnet-base-v2,sentence-transformers,sentence-similarity,1455066,49,1610.0214699074074,344.5663310185185,16,0,1.5170809678227823,False,False,model_id_length,0.41950408754671326,False,1.0496647045127603,False,0
unsloth/Meta-Llama-3.1-8B-Instruct,unsloth,text-generation,378961,98,736.3166087962964,529.5661342592592,16,0,1.1151420202888782,False,False,log_downloads,0.4194802838077959,False,1.0681480307157045,False,0
ibm-granite/granite-4.1-3b,ibm-granite,text-generation,379477,98,114.44569444444444,86.26666666666667,13,0,1.3383407550508826,False,False,log_model_age_days,0.41924148565206404,False,1.031947346868557,False,0
mpoyraz/wav2vec2-xls-r-300m-cv7-turkish,mpoyraz,automatic-speech-recognition,494927,15,1610.0214699074074,1589.2301851851853,13,0,1.2432690451435588,False,False,log_days_since_update,0.4191615792203455,False,0.9697671177032389,False,0
unsloth/Qwen3.6-27B-GGUF,unsloth,image-text-to-text,716515,913,98.76137731481481,98.3321875,13,0,1.4724517561360946,False,False,log_model_age_days,0.41915067018628643,False,0.9851036361854306,False,0
facebook/wav2vec2-base,facebook,unknown,3554212,124,1610.0214699074074,1674.4690856481482,11,0,1.279127984784555,False,False,log_days_since_update,0.41910556137846566,False,1.0259993068202067,False,0
Qwen/Qwen3-VL-8B-Instruct,Qwen,image-text-to-text,5088807,1021,291.69190972222225,287.32153935185187,15,0,1.8237723410671631,False,False,log_author_model_count,0.41902491397153857,False,1.0203710352030753,False,0
arijitx/wav2vec2-xls-r-300m-bengali,arijitx,automatic-speech-recognition,561244,10,1610.0214699074074,1589.2306481481482,15,0,1.2432692450806349,False,False,log_days_since_update,0.41899379848418206,False,0.9676217212774284,False,0
lmstudio-community/Qwen3.6-27B-MLX-4bit,lmstudio-community,image-text-to-text,965933,13,98.39952546296297,98.39917824074074,12,0,1.4757891835058774,False,False,log_model_age_days,0.4188940720239392,False,0.9847475153056532,False,0
ncbi/MedCPT-Cross-Encoder,ncbi,text-classification,529511,31,976.0392824074074,969.9682291666667,9,0,0.9384739195655598,False,False,log_author_model_count,0.4188430635938876,False,0.980760905130681,False,0
facebook/dino-vitb16,facebook,image-feature-extraction,524267,112,1610.0214699074074,1164.7055555555555,12,0,1.4152584093340275,False,False,log_pipeline_model_count,0.4185523555219435,False,1.0201421019362833,False,0
deepseek-ai/DeepSeek-V3.2,deepseek-ai,text-generation,1249575,1461,240.89248842592593,240.5382060185185,13,0,1.237549665135543,False,False,log_likes,0.4184666460451523,False,1.008156065169891,False,0
emilyalsentzer/Bio_Discharge_Summary_BERT,emilyalsentzer,fill-mask,469328,38,1610.0214699074074,1613.4167824074075,11,0,1.253635731636457,False,False,log_days_since_update,0.41798359104311655,False,1.0406792101220759,False,0
naver/splade-cocondenser-ensembledistil,naver,feature-extraction,652967,64,1542.4453587962962,394.35711805555553,19,0,1.2427779731265622,False,False,log_author_model_count,0.41769703455669654,False,1.0423433302148717,False,0
google/siglip2-so400m-patch16-256,google,zero-shot-image-classification,578877,5,527.1272337962963,523.8305439814815,11,0,1.3849133288350035,False,False,log_likes,0.41752742187706177,False,1.0882986096267107,False,0
Qwen/Qwen3-Coder-30B-A3B-Instruct,Qwen,text-generation,1535595,1185,363.70491898148146,238.6629976851852,11,0,1.8237723410671631,False,False,log_author_model_count,0.417498982002345,False,0.9870434972981236,False,0
llava-hf/llava-1.5-7b-hf,llava-hf,image-text-to-text,3117991,368,967.6031944444444,418.6372685185185,11,0,1.0535446623824833,False,False,log_downloads,0.41726976949955824,False,1.0863467155370226,False,0
OrdalieTech/Solon-embeddings-large-0.1,OrdalieTech,feature-extraction,403506,53,963.5956365740741,855.3376157407407,11,0,1.2427779731265622,False,False,log_author_model_count,0.4171598354419905,False,0.9761111832712945,False,0
Qwen/Qwen3-30B-A3B,Qwen,text-generation,3174447,914,458.8450810185185,368.84355324074073,13,0,1.8237723410671631,False,False,log_author_model_count,0.4171491275449773,False,0.9986303592257225,False,0
ATH-MaaS/Ovis2.5-9B,ATH-MaaS,image-text-to-text,376869,308,348.7537731481481,166.86282407407407,15,0,1.2427779731265622,False,False,log_author_model_count,0.41711863142996386,False,1.0258899629747296,False,0
nvidia/NVIDIA-Nemotron-Nano-12B-v2,nvidia,text-generation,397203,164,342.93622685185187,246.96459490740742,28,0,1.0667631988433621,False,False,log_downloads,0.41710671921582576,False,1.0361210527671778,False,0
nvidia/Llama-3.1-Nemotron-Nano-VL-8B-V1,nvidia,image-text-to-text,1300604,181,421.99696759259257,237.26212962962964,9,0,0.9670415622805236,False,False,log_author_model_count,0.41684956924078426,False,1.044023834371021,False,0
Qwen/Qwen3-8B-Base,Qwen,text-generation,426049,112,457.78891203703705,434.7506828703704,10,0,1.8237723410671631,False,False,log_author_model_count,0.4167682970698697,False,1.0421340538225392,False,0
unsloth/Qwen3.5-9B-GGUF,unsloth,image-text-to-text,984557,796,151.41355324074075,149.41069444444443,10,0,1.0831983156594138,False,False,log_model_age_days,0.41666151085523967,False,0.9903104625934542,False,0
facebook/wav2vec2-large-960h-lv60-self,facebook,automatic-speech-recognition,624777,161,1610.0214699074074,1528.3238194444446,18,0,1.2164488144458951,False,False,log_days_since_update,0.4164847508448955,False,1.011081416986881,False,0
airesearch/wav2vec2-large-xlsr-53-th,airesearch,automatic-speech-recognition,982606,28,1610.0214699074074,1589.2328125,16,0,1.2432701797856933,False,False,log_days_since_update,0.41619961970720193,False,0.9734926927709334,False,0
Qwen/Qwen2.5-3B-Instruct,Qwen,text-generation,5807756,544,680.4105092592592,672.4770833333333,15,0,1.8237723410671631,False,False,log_author_model_count,0.41568716115630294,False,1.022206345952317,False,0
mlabonne/Qwen3-30B-A3B-abliterated,mlabonne,text-generation,454700,39,455.5406018518519,436.5623726851852,12,0,1.2427779731265622,False,False,log_author_model_count,0.4156535281230624,False,0.9896665503772393,False,0
sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers,sentence-similarity,2533895,149,1610.0214699074074,510.4398726851852,15,0,1.4179512652729402,False,False,model_id_length,0.41557180168629365,False,1.0953450198831522,False,0
Qwen/Qwen3-14B-FP8,Qwen,text-generation,452821,48,457.47511574074076,368.8429513888889,14,0,1.8237723410671631,False,False,log_author_model_count,0.4154037045880946,False,1.024016804824041,False,0
unsloth/Qwen3-VL-32B-Instruct-bnb-4bit,unsloth,image-text-to-text,483912,5,281.24217592592595,281.24162037037036,17,0,1.3849133288350035,False,False,log_likes,0.415306592610289,False,1.0870245181546718,False,0
HuggingFaceTB/SmolLM3-3B,HuggingFaceTB,text-generation,865557,987,386.5751736111111,322.48042824074076,19,0,1.0505550176709741,False,False,log_likes,0.41529900448588003,False,1.0394301062050215,False,0
google/vit-base-patch16-224-in21k,google,image-feature-extraction,936248,415,1610.0214699074074,905.3071875,13,0,1.4152584093340275,False,False,log_pipeline_model_count,0.4152900452339759,False,1.0130620504219916,False,0
Qwen/Qwen2.5-0.5B-Instruct,Qwen,text-generation,5570131,571,681.5050231481481,672.4771296296296,15,0,1.8237723410671631,False,False,log_author_model_count,0.4152706847050962,False,1.016021133372422,False,0
QuantTrio/Qwen3.6-27B-AWQ,QuantTrio,image-text-to-text,742956,23,98.0055787037037,97.9920949074074,14,0,1.4794364701329845,False,False,log_model_age_days,0.41526526938372166,False,0.9757752019249172,False,0
kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp,image-text-to-text,392155,56,371.7234722222222,237.86878472222222,13,0,1.2427779731265622,False,False,log_author_model_count,0.4151272156982158,False,1.013137113365176,False,0
Qwen/Qwen2.5-Coder-14B-Instruct,Qwen,text-generation,3046863,178,630.6737731481481,563.9145949074074,21,0,1.8237723410671631,False,False,log_author_model_count,0.41511771276347376,False,0.9659409545819065,False,0
Qwen/Qwen2.5-32B-Instruct-GPTQ-Int4,Qwen,text-generation,471234,40,680.4632523148148,658.4807523148148,17,0,1.8237723410671631,False,False,log_author_model_count,0.4150659523173957,False,1.0340274603932815,False,0
zai-org/GLM-5-FP8,zai-org,text-generation,1256211,182,168.82938657407408,115.67277777777778,13,0,1.3576804061226366,False,False,model_id_length,0.4150500326431222,False,1.047652078465095,False,0
Qwen/Qwen2.5-Coder-7B-Instruct,Qwen,text-generation,1984938,765,680.4313773148148,563.9141087962963,22,0,1.8237723410671631,False,False,log_author_model_count,0.4147119267721695,False,0.9637669433179195,False,0
rinna/japanese-gpt-neox-small,rinna,text-generation,383078,15,1428.7510995370371,493.54939814814816,17,0,1.1040230590126414,False,False,log_downloads,0.41441881343815884,False,1.0010306982292185,False,0
Qwen/Qwen2.5-0.5B,Qwen,text-generation,2657622,433,682.4891319444445,672.4773611111111,13,0,1.8237723410671631,False,False,log_author_model_count,0.4142571729508611,False,0.9918328405708402,False,0
Qdrant/all-MiniLM-L6-v2-onnx,Qdrant,sentence-similarity,1184731,7,925.660150462963,415.4125578703704,10,0,1.2476384228570891,False,False,log_likes,0.4142390038379861,False,0.9851478171775948,False,0
Qwen/Qwen2.5-7B,Qwen,text-generation,900643,301,682.4877314814814,672.4774074074074,13,0,1.8237723410671631,False,False,log_author_model_count,0.41407820981462673,False,1.004629558129301,False,0
indobenchmark/indobert-base-p1,indobenchmark,feature-extraction,887722,51,1610.0214699074074,1897.151122685185,14,0,1.3648272269907678,False,False,log_days_since_update,0.4139339987001201,False,0.9974800821868132,False,0
QuantTrio/Qwen3.6-35B-A3B-AWQ,QuantTrio,image-text-to-text,1125197,32,103.82431712962963,103.78467592592592,14,0,1.4269842833277517,False,False,log_model_age_days,0.41342037411527377,False,0.9734148766169292,False,0
zai-org/GLM-5.1-FP8,zai-org,text-generation,501514,119,117.60481481481482,104.74118055555556,14,0,1.3135455564268237,False,False,log_model_age_days,0.4134096796950355,False,1.035337403564153,False,0
microsoft/layoutlmv2-base-uncased,microsoft,unknown,608539,68,1610.0214699074074,1412.8465740740742,8,0,1.1625298982272978,False,False,log_days_since_update,0.4133994572229022,False,1.0307737327916742,False,0
ibm-granite/granite-docling-258M,ibm-granite,image-text-to-text,408581,1234,436.17140046296294,309.6303703703704,30,0,1.1570337070282,False,False,log_likes,0.41319834624200286,False,1.0330529608617975,False,0
intfloat/e5-mistral-7b-instruct,intfloat,feature-extraction,456915,569,952.5715046296297,118.906875,18,0,0.9226481846574308,False,False,log_downloads,0.4130676635143945,False,1.022607834747711,False,0
Qwen/Qwen3-VL-8B-Instruct-FP8,Qwen,image-text-to-text,2933096,76,291.59511574074077,245.44564814814814,16,0,1.8237723410671631,False,False,log_author_model_count,0.41295563292997634,False,0.9768996087407045,False,0
facebook/wav2vec2-large-xlsr-53,facebook,unknown,395883,163,1610.0214699074074,1594.325185185185,12,0,1.2454658755953707,False,False,log_days_since_update,0.4126781282145995,False,1.0195512832519797,False,0
xlnet/xlnet-base-cased,xlnet,text-generation,548654,82,1610.0214814814815,1282.381585648148,13,0,1.2427779731265622,False,False,log_author_model_count,0.41251068474659053,False,0.9967968748430733,False,0
Qwen/Qwen3-Coder-30B-A3B-Instruct-FP8,Qwen,text-generation,1408107,191,363.65681712962964,238.65251157407408,11,0,1.8237723410671631,False,False,log_author_model_count,0.41234383521493245,False,0.98242732432551,False,0
Qwen/Qwen3-VL-4B-Instruct,Qwen,image-text-to-text,3855907,429,291.69210648148146,287.3222800925926,14,0,1.8237723410671631,False,False,log_author_model_count,0.4122164307878118,False,0.995721373322884,False,0
Qwen/Qwen3-14B-AWQ,Qwen,text-generation,2432987,71,454.5509490740741,434.7347569444444,15,0,1.8237723410671631,False,False,log_author_model_count,0.4119921411414953,False,0.9929446642475138,False,0
Qwen/Qwen3-4B-Instruct-2507,Qwen,text-generation,3429873,906,358.54302083333334,315.7104976851852,13,0,1.8237723410671631,False,False,log_author_model_count,0.41195074270329407,False,0.9998575470062708,False,0
prajjwal1/bert-tiny,prajjwal1,unknown,1360163,147,1610.0214699074074,1736.2298495370371,13,0,1.303987876966265,False,False,log_days_since_update,0.4119401524810765,False,0.982906146639248,False,0
Qwen/Qwen3-4B-Base,Qwen,text-generation,687252,96,457.7885763888889,368.84332175925925,10,0,1.8237723410671631,False,False,log_author_model_count,0.4117993771485403,False,1.0053812965513231,False,0
thenlper/gte-base,thenlper,sentence-similarity,531829,131,1098.8601851851852,620.6600231481482,16,0,1.3576804061226366,False,False,model_id_length,0.4115369628667212,False,0.9926910746464346,False,0
mtgv/MobileLLaMA-1.4B-Chat,mtgv,text-generation,698293,21,943.9044328703703,942.8517361111111,10,0,1.2427779731265622,False,False,log_author_model_count,0.4114631848575707,False,0.9934656987965876,False,0
Qwen/Qwen2.5-14B-Instruct-AWQ,Qwen,text-generation,2292837,37,680.4198842592592,658.4814583333333,17,0,1.8237723410671631,False,False,log_author_model_count,0.4114014217573831,False,0.9769434432913287,False,0
zai-org/GLM-4.7-Flash,zai-org,text-generation,2127302,1795,191.73043981481482,181.6622800925926,13,0,1.33573172720374,False,False,log_likes,0.4113115228790655,False,1.082025457503213,False,0
microsoft/resnet-50,microsoft,image-classification,988911,500,1596.3453356481482,897.108275462963,13,0,1.1594210010229526,False,False,model_id_length,0.41130219786558675,False,0.9945002200915647,False,0
Qwen/Qwen3-8B-AWQ,Qwen,text-generation,880524,52,452.8605439814815,434.74326388888886,15,0,1.8237723410671631,False,False,log_author_model_count,0.411130308631565,False,0.9989436719631027,False,0
facebook/dinov2-large,facebook,image-feature-extraction,1001343,115,1108.3006828703703,1057.5251157407408,11,0,1.4152584093340275,False,False,log_pipeline_model_count,0.4110318851897515,False,1.0103254241384043,False,0
allenai/specter2_base,allenai,feature-extraction,957922,48,1259.107025462963,602.6769675925926,10,0,0.9611615959232686,False,False,model_id_length,0.41098891908231044,False,1.0014671685086256,False,0
nvidia/NVIDIA-Nemotron-Parse-v1.1,nvidia,image-text-to-text,365452,171,256.36395833333336,83.28349537037037,13,0,1.1524939660393219,False,False,log_downloads,0.4108623559722402,False,1.055496404550499,False,0
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,unsloth,text-generation,2453373,845,363.5641435185185,180.7294212962963,14,0,1.0307697336441153,False,False,log_pipeline_model_count,0.4108453797267982,False,1.0707606781516776,False,0
thenlper/gte-large,thenlper,sentence-similarity,858783,305,1098.5863541666668,621.4093634259259,18,0,1.2585507035727947,False,False,model_id_length,0.410702629588106,False,0.9880950724167678,False,0
google/siglip-so400m-patch14-384,google,zero-shot-image-classification,2256199,681,933.4315740740741,671.6515509259259,11,0,1.0421548125313191,False,False,log_author_model_count,0.41044690024478414,False,1.0031995069165491,False,0
thenlper/gte-small,thenlper,sentence-similarity,642333,189,1098.572974537037,620.6544791666666,19,0,1.2585507035727947,False,False,model_id_length,0.41042787801173164,False,0.9837796709182566,False,0
mistralai/Mistral-7B-v0.1,mistralai,text-generation,562091,4134,1043.4556712962963,370.30275462962965,13,0,1.7336606777920807,False,False,log_likes,0.4103608740796968,False,1.0208642593334278,False,0
microsoft/deberta-v3-base,microsoft,fill-mask,2730762,430,1610.0214699074074,1406.4761689814816,14,0,1.1594285383949439,False,False,log_days_since_update,0.41032874617758314,False,0.9956452349560833,False,0
NousResearch/Hermes-3-Llama-3.1-8B,NousResearch,text-generation,537901,474,731.7493402777778,689.6806134259259,26,0,1.0307697336441153,False,False,log_pipeline_model_count,0.4103186203927855,False,1.0024305172721164,False,0
NousResearch/Meta-Llama-3.1-8B-Instruct,NousResearch,text-generation,487680,40,735.6109606481482,735.6101851851852,23,0,1.0307697336441153,False,False,log_pipeline_model_count,0.41030969393854333,False,1.0099229235655962,False,0
Alibaba-NLP/gte-reranker-modernbert-base,Alibaba-NLP,text-ranking,2483023,96,555.7595138888889,390.5807638888889,17,0,1.2450569733162777,False,False,log_pipeline_model_count,0.4100019424656911,False,1.0334880752056625,False,0
Qwen/Qwen3-8B-FP8,Qwen,text-generation,853682,62,457.4758101851852,368.8429976851852,14,0,1.8237723410671631,False,False,log_author_model_count,0.4097995865262254,False,0.9936375521956131,False,0
unsloth/Qwen3.5-4B-GGUF,unsloth,image-text-to-text,1171335,352,149.75935185185185,149.41091435185186,10,0,1.0932210665808162,False,False,log_model_age_days,0.4097888475486788,False,0.9857071692727725,False,0
BAAI/bge-base-en,BAAI,feature-extraction,426831,61,1089.6640046296295,833.458125,16,0,1.4568101086724787,False,False,model_id_length,0.409532986683136,False,1.0089112555553514,False,0
Qwen/Qwen2-7B-Instruct,Qwen,text-generation,623332,687,785.5784375,707.5631481481481,16,0,1.8237723410671631,False,False,log_author_model_count,0.40943297930991573,False,1.0017848769616946,False,0
deepseek-ai/DeepSeek-OCR,deepseek-ai,image-text-to-text,2467921,3324,285.73466435185185,267.89152777777775,15,0,1.6296279421064506,False,False,log_likes,0.40942219831942084,False,1.0447190529672155,False,0
EleutherAI/pythia-160m,EleutherAI,text-generation,2384946,45,1267.190439814815,1116.3387847222223,16,0,1.0307697336441153,False,False,log_pipeline_model_count,0.40930716655580646,False,1.0045773747760307,False,0
Qwen/Qwen2.5-1.5B,Qwen,text-generation,835684,201,682.4883101851852,659.5438657407408,13,0,1.8237723410671631,False,False,log_author_model_count,0.40921949467762103,False,0.9944898066602028,False,0
FremyCompany/BioLORD-2023,FremyCompany,sentence-similarity,444540,57,975.2201041666667,566.1905555555555,16,0,1.2427779731265622,False,False,log_author_model_count,0.4091965105523361,False,1.0023489386237072,False,0
QuantTrio/Qwen3.5-9B-AWQ,QuantTrio,image-text-to-text,1207192,24,148.68206018518518,147.94037037037037,14,0,1.0998076470076388,False,False,log_model_age_days,0.40908952838059554,False,0.9775820415219995,False,0
intfloat/e5-large-v2,intfloat,sentence-similarity,2685612,281,1167.6919791666667,527.8563541666666,20,0,1.0602912984731105,False,False,model_id_length,0.40864738884802876,False,1.0012352521823173,False,0
Qwen/Qwen3-VL-32B-Instruct-FP8,Qwen,image-text-to-text,717916,46,283.45729166666666,280.87049768518517,16,0,1.8237723410671631,False,False,log_author_model_count,0.4086334187638763,False,1.0107380073899572,False,0
jinaai/jina-reranker-v3,jinaai,text-ranking,1154163,144,314.6594328703704,124.42060185185186,13,0,1.2450569733162777,False,False,log_pipeline_model_count,0.40856231164565643,False,1.064159405093586,False,0
Qwen/Qwen2.5-VL-7B-Instruct-AWQ,Qwen,image-text-to-text,2555268,105,529.6102893518519,479.3158564814815,18,0,1.8237723410671631,False,False,log_author_model_count,0.40852866365329193,False,0.9607324281872689,False,0
Qwen/Qwen3-235B-A22B,Qwen,text-generation,762501,1102,458.83766203703703,368.84359953703705,11,0,1.8237723410671631,False,False,log_author_model_count,0.4085102926971762,False,1.0042067526813,False,0
Qwen/Qwen2.5-72B-Instruct,Qwen,text-generation,520933,966,681.5024189814815,563.9113657407407,18,0,1.8237723410671631,False,False,log_author_model_count,0.4082639400865807,False,1.002665180765359,False,0
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai,text-generation,420321,872,555.6182638888889,520.8526967592593,11,0,1.0307697336441153,False,False,log_pipeline_model_count,0.4082480804979093,False,1.0339640017919602,False,0
google-bert/bert-base-german-cased,google-bert,fill-mask,485456,82,1610.0214814814815,891.5391087962963,13,0,1.0825263990394511,False,False,log_model_age_days,0.4081591172491126,False,0.9776274275231068,False,0
BAAI/bge-large-zh-v1.5,BAAI,feature-extraction,1693596,644,1051.7762615740742,848.4166203703704,17,0,0.8620318933734264,False,False,model_id_length,0.40813934229908827,False,0.9934600112551255,False,0
Qwen/Qwen3-1.7B-Base,Qwen,text-generation,820052,75,457.7875578703704,368.83972222222224,10,0,1.8237723410671631,False,False,log_author_model_count,0.4080723824859431,False,0.9856565158988788,False,0
sentence-transformers/all-roberta-large-v1,sentence-transformers,sentence-similarity,1057201,66,1610.0214699074074,510.4336574074074,20,0,1.1205621576234142,False,False,model_id_length,0.40786894679536434,False,1.0441790643697209,False,0
